image_path,binary_mask_path
dataset/1k_images/client_data/training_data/data/final_render_785_y-13.94_z22.67_pupil_diameter_2.25mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_785_y-13.94_z22.67_pupil_diameter_2.25mm.jpg0785.jpg
dataset/1k_images/client_data/training_data/data/final_render_786_y1.01_z-17.79_pupil_diameter_3.22mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_786_y1.01_z-17.79_pupil_diameter_3.22mm.jpg0786.jpg
dataset/1k_images/client_data/training_data/data/final_render_787_y4.85_z-23.09_pupil_diameter_7.32mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_787_y4.85_z-23.09_pupil_diameter_7.32mm.jpg0787.jpg
dataset/1k_images/client_data/training_data/data/final_render_788_y-0.31_z-17.22_pupil_diameter_6.35mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_788_y-0.31_z-17.22_pupil_diameter_6.35mm.jpg0788.jpg
dataset/1k_images/client_data/training_data/data/final_render_789_y20.33_z-17.47_pupil_diameter_3.28mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_789_y20.33_z-17.47_pupil_diameter_3.28mm.jpg0789.jpg
dataset/1k_images/client_data/training_data/data/final_render_78_y-10.60_z19.32_pupil_diameter_7.56mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_78_y-10.60_z19.32_pupil_diameter_7.56mm.jpg0078.jpg
dataset/1k_images/client_data/training_data/data/final_render_790_y3.27_z-4.89_pupil_diameter_7.15mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_790_y3.27_z-4.89_pupil_diameter_7.15mm.jpg0790.jpg
dataset/1k_images/client_data/training_data/data/final_render_791_y-6.78_z2.27_pupil_diameter_1.90mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_791_y-6.78_z2.27_pupil_diameter_1.90mm.jpg0791.jpg
dataset/1k_images/client_data/training_data/data/final_render_792_y-13.42_z-23.59_pupil_diameter_4.84mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_792_y-13.42_z-23.59_pupil_diameter_4.84mm.jpg0792.jpg
dataset/1k_images/client_data/training_data/data/final_render_793_y-6.08_z14.67_pupil_diameter_7.71mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_793_y-6.08_z14.67_pupil_diameter_7.71mm.jpg0793.jpg
dataset/1k_images/client_data/training_data/data/final_render_794_y7.22_z18.18_pupil_diameter_2.63mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_794_y7.22_z18.18_pupil_diameter_2.63mm.jpg0794.jpg
dataset/1k_images/client_data/training_data/data/final_render_795_y25.02_z28.75_pupil_diameter_2.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_795_y25.02_z28.75_pupil_diameter_2.21mm.jpg0795.jpg
dataset/1k_images/client_data/training_data/data/final_render_796_y-7.67_z-7.69_pupil_diameter_4.24mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_796_y-7.67_z-7.69_pupil_diameter_4.24mm.jpg0796.jpg
dataset/1k_images/client_data/training_data/data/final_render_797_y24.55_z21.65_pupil_diameter_1.74mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_797_y24.55_z21.65_pupil_diameter_1.74mm.jpg0797.jpg
dataset/1k_images/client_data/training_data/data/final_render_798_y-10.08_z-2.48_pupil_diameter_4.18mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_798_y-10.08_z-2.48_pupil_diameter_4.18mm.jpg0798.jpg
dataset/1k_images/client_data/training_data/data/final_render_799_y-27.62_z-25.34_pupil_diameter_4.56mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_799_y-27.62_z-25.34_pupil_diameter_4.56mm.jpg0799.jpg
dataset/1k_images/client_data/training_data/data/final_render_79_y24.14_z23.98_pupil_diameter_3.56mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_79_y24.14_z23.98_pupil_diameter_3.56mm.jpg0079.jpg
dataset/1k_images/client_data/training_data/data/final_render_7_y14.27_z15.23_pupil_diameter_1.92mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_7_y14.27_z15.23_pupil_diameter_1.92mm.jpg0007.jpg
dataset/1k_images/client_data/training_data/data/final_render_800_y-19.65_z9.85_pupil_diameter_6.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_800_y-19.65_z9.85_pupil_diameter_6.13mm.jpg0800.jpg
dataset/1k_images/client_data/training_data/data/final_render_801_y-6.72_z17.54_pupil_diameter_5.52mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_801_y-6.72_z17.54_pupil_diameter_5.52mm.jpg0801.jpg
dataset/1k_images/client_data/training_data/data/final_render_802_y-17.72_z10.78_pupil_diameter_3.34mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_802_y-17.72_z10.78_pupil_diameter_3.34mm.jpg0802.jpg
dataset/1k_images/client_data/training_data/data/final_render_803_y-0.05_z26.82_pupil_diameter_7.20mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_803_y-0.05_z26.82_pupil_diameter_7.20mm.jpg0803.jpg
dataset/1k_images/client_data/training_data/data/final_render_804_y-9.21_z28.83_pupil_diameter_7.30mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_804_y-9.21_z28.83_pupil_diameter_7.30mm.jpg0804.jpg
dataset/1k_images/client_data/training_data/data/final_render_805_y-9.61_z-14.80_pupil_diameter_3.80mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_805_y-9.61_z-14.80_pupil_diameter_3.80mm.jpg0805.jpg
dataset/1k_images/client_data/training_data/data/final_render_806_y9.54_z28.78_pupil_diameter_4.32mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_806_y9.54_z28.78_pupil_diameter_4.32mm.jpg0806.jpg
dataset/1k_images/client_data/training_data/data/final_render_807_y4.04_z3.58_pupil_diameter_6.42mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_807_y4.04_z3.58_pupil_diameter_6.42mm.jpg0807.jpg
dataset/1k_images/client_data/training_data/data/final_render_808_y-29.86_z7.74_pupil_diameter_5.59mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_808_y-29.86_z7.74_pupil_diameter_5.59mm.jpg0808.jpg
dataset/1k_images/client_data/training_data/data/final_render_809_y-8.02_z0.62_pupil_diameter_7.65mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_809_y-8.02_z0.62_pupil_diameter_7.65mm.jpg0809.jpg
dataset/1k_images/client_data/training_data/data/final_render_80_y-29.24_z-14.71_pupil_diameter_6.39mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_80_y-29.24_z-14.71_pupil_diameter_6.39mm.jpg0080.jpg
dataset/1k_images/client_data/training_data/data/final_render_810_y3.50_z13.83_pupil_diameter_7.22mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_810_y3.50_z13.83_pupil_diameter_7.22mm.jpg0810.jpg
dataset/1k_images/client_data/training_data/data/final_render_811_y4.61_z-22.35_pupil_diameter_7.24mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_811_y4.61_z-22.35_pupil_diameter_7.24mm.jpg0811.jpg
dataset/1k_images/client_data/training_data/data/final_render_812_y-6.04_z1.86_pupil_diameter_4.30mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_812_y-6.04_z1.86_pupil_diameter_4.30mm.jpg0812.jpg
dataset/1k_images/client_data/training_data/data/final_render_813_y12.73_z6.82_pupil_diameter_2.49mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_813_y12.73_z6.82_pupil_diameter_2.49mm.jpg0813.jpg
dataset/1k_images/client_data/training_data/data/final_render_814_y-24.92_z-21.14_pupil_diameter_3.61mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_814_y-24.92_z-21.14_pupil_diameter_3.61mm.jpg0814.jpg
dataset/1k_images/client_data/training_data/data/final_render_815_y2.73_z6.34_pupil_diameter_3.54mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_815_y2.73_z6.34_pupil_diameter_3.54mm.jpg0815.jpg
dataset/1k_images/client_data/training_data/data/final_render_816_y21.46_z3.67_pupil_diameter_4.69mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_816_y21.46_z3.67_pupil_diameter_4.69mm.jpg0816.jpg
dataset/1k_images/client_data/training_data/data/final_render_817_y-10.55_z-27.84_pupil_diameter_4.88mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_817_y-10.55_z-27.84_pupil_diameter_4.88mm.jpg0817.jpg
dataset/1k_images/client_data/training_data/data/final_render_818_y-22.38_z25.38_pupil_diameter_2.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_818_y-22.38_z25.38_pupil_diameter_2.76mm.jpg0818.jpg
dataset/1k_images/client_data/training_data/data/final_render_819_y-19.49_z28.61_pupil_diameter_1.52mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_819_y-19.49_z28.61_pupil_diameter_1.52mm.jpg0819.jpg
dataset/1k_images/client_data/training_data/data/final_render_81_y-0.08_z25.78_pupil_diameter_4.97mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_81_y-0.08_z25.78_pupil_diameter_4.97mm.jpg0081.jpg
dataset/1k_images/client_data/training_data/data/final_render_820_y18.83_z26.53_pupil_diameter_6.57mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_820_y18.83_z26.53_pupil_diameter_6.57mm.jpg0820.jpg
dataset/1k_images/client_data/training_data/data/final_render_821_y-26.00_z16.12_pupil_diameter_3.50mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_821_y-26.00_z16.12_pupil_diameter_3.50mm.jpg0821.jpg
dataset/1k_images/client_data/training_data/data/final_render_822_y13.31_z19.95_pupil_diameter_7.22mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_822_y13.31_z19.95_pupil_diameter_7.22mm.jpg0822.jpg
dataset/1k_images/client_data/training_data/data/final_render_823_y-5.19_z17.71_pupil_diameter_2.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_823_y-5.19_z17.71_pupil_diameter_2.13mm.jpg0823.jpg
dataset/1k_images/client_data/training_data/data/final_render_824_y-16.93_z22.50_pupil_diameter_3.81mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_824_y-16.93_z22.50_pupil_diameter_3.81mm.jpg0824.jpg
dataset/1k_images/client_data/training_data/data/final_render_825_y-4.32_z-25.89_pupil_diameter_1.51mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_825_y-4.32_z-25.89_pupil_diameter_1.51mm.jpg0825.jpg
dataset/1k_images/client_data/training_data/data/final_render_826_y-20.49_z16.70_pupil_diameter_2.00mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_826_y-20.49_z16.70_pupil_diameter_2.00mm.jpg0826.jpg
dataset/1k_images/client_data/training_data/data/final_render_827_y2.68_z20.10_pupil_diameter_7.12mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_827_y2.68_z20.10_pupil_diameter_7.12mm.jpg0827.jpg
dataset/1k_images/client_data/training_data/data/final_render_828_y-5.29_z-10.96_pupil_diameter_4.02mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_828_y-5.29_z-10.96_pupil_diameter_4.02mm.jpg0828.jpg
dataset/1k_images/client_data/training_data/data/final_render_829_y-0.68_z24.35_pupil_diameter_7.53mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_829_y-0.68_z24.35_pupil_diameter_7.53mm.jpg0829.jpg
dataset/1k_images/client_data/training_data/data/final_render_82_y-19.34_z20.67_pupil_diameter_3.79mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_82_y-19.34_z20.67_pupil_diameter_3.79mm.jpg0082.jpg
dataset/1k_images/client_data/training_data/data/final_render_830_y-26.49_z2.28_pupil_diameter_3.57mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_830_y-26.49_z2.28_pupil_diameter_3.57mm.jpg0830.jpg
dataset/1k_images/client_data/training_data/data/final_render_831_y-2.78_z7.07_pupil_diameter_2.56mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_831_y-2.78_z7.07_pupil_diameter_2.56mm.jpg0831.jpg
dataset/1k_images/client_data/training_data/data/final_render_832_y-4.04_z23.88_pupil_diameter_1.66mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_832_y-4.04_z23.88_pupil_diameter_1.66mm.jpg0832.jpg
dataset/1k_images/client_data/training_data/data/final_render_833_y-13.44_z-28.12_pupil_diameter_6.89mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_833_y-13.44_z-28.12_pupil_diameter_6.89mm.jpg0833.jpg
dataset/1k_images/client_data/training_data/data/final_render_834_y29.21_z-2.55_pupil_diameter_6.97mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_834_y29.21_z-2.55_pupil_diameter_6.97mm.jpg0834.jpg
dataset/1k_images/client_data/training_data/data/final_render_835_y14.05_z-21.56_pupil_diameter_4.12mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_835_y14.05_z-21.56_pupil_diameter_4.12mm.jpg0835.jpg
dataset/1k_images/client_data/training_data/data/final_render_836_y-26.20_z-2.35_pupil_diameter_6.24mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_836_y-26.20_z-2.35_pupil_diameter_6.24mm.jpg0836.jpg
dataset/1k_images/client_data/training_data/data/final_render_837_y-17.17_z17.17_pupil_diameter_4.73mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_837_y-17.17_z17.17_pupil_diameter_4.73mm.jpg0837.jpg
dataset/1k_images/client_data/training_data/data/final_render_838_y-28.07_z4.46_pupil_diameter_3.22mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_838_y-28.07_z4.46_pupil_diameter_3.22mm.jpg0838.jpg
dataset/1k_images/client_data/training_data/data/final_render_839_y11.37_z-5.57_pupil_diameter_1.92mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_839_y11.37_z-5.57_pupil_diameter_1.92mm.jpg0839.jpg
dataset/1k_images/client_data/training_data/data/final_render_83_y-12.31_z-18.59_pupil_diameter_2.58mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_83_y-12.31_z-18.59_pupil_diameter_2.58mm.jpg0083.jpg
dataset/1k_images/client_data/training_data/data/final_render_840_y8.87_z-20.48_pupil_diameter_1.78mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_840_y8.87_z-20.48_pupil_diameter_1.78mm.jpg0840.jpg
dataset/1k_images/client_data/training_data/data/final_render_841_y-12.99_z21.62_pupil_diameter_4.82mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_841_y-12.99_z21.62_pupil_diameter_4.82mm.jpg0841.jpg
dataset/1k_images/client_data/training_data/data/final_render_842_y-19.22_z-20.95_pupil_diameter_3.35mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_842_y-19.22_z-20.95_pupil_diameter_3.35mm.jpg0842.jpg
dataset/1k_images/client_data/training_data/data/final_render_843_y-19.11_z3.88_pupil_diameter_1.07mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_843_y-19.11_z3.88_pupil_diameter_1.07mm.jpg0843.jpg
dataset/1k_images/client_data/training_data/data/final_render_844_y-26.39_z28.06_pupil_diameter_3.50mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_844_y-26.39_z28.06_pupil_diameter_3.50mm.jpg0844.jpg
dataset/1k_images/client_data/training_data/data/final_render_845_y-24.89_z29.65_pupil_diameter_5.34mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_845_y-24.89_z29.65_pupil_diameter_5.34mm.jpg0845.jpg
dataset/1k_images/client_data/training_data/data/final_render_846_y-12.28_z-6.88_pupil_diameter_1.61mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_846_y-12.28_z-6.88_pupil_diameter_1.61mm.jpg0846.jpg
dataset/1k_images/client_data/training_data/data/final_render_847_y17.16_z17.86_pupil_diameter_2.39mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_847_y17.16_z17.86_pupil_diameter_2.39mm.jpg0847.jpg
dataset/1k_images/client_data/training_data/data/final_render_848_y-8.92_z20.22_pupil_diameter_2.08mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_848_y-8.92_z20.22_pupil_diameter_2.08mm.jpg0848.jpg
dataset/1k_images/client_data/training_data/data/final_render_849_y-25.19_z-27.78_pupil_diameter_7.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_849_y-25.19_z-27.78_pupil_diameter_7.21mm.jpg0849.jpg
dataset/1k_images/client_data/training_data/data/final_render_84_y-21.59_z-23.71_pupil_diameter_4.82mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_84_y-21.59_z-23.71_pupil_diameter_4.82mm.jpg0084.jpg
dataset/1k_images/client_data/training_data/data/final_render_850_y23.07_z25.41_pupil_diameter_2.86mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_850_y23.07_z25.41_pupil_diameter_2.86mm.jpg0850.jpg
dataset/1k_images/client_data/training_data/data/final_render_851_y21.40_z-10.86_pupil_diameter_3.06mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_851_y21.40_z-10.86_pupil_diameter_3.06mm.jpg0851.jpg
dataset/1k_images/client_data/training_data/data/final_render_852_y17.32_z6.68_pupil_diameter_3.31mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_852_y17.32_z6.68_pupil_diameter_3.31mm.jpg0852.jpg
dataset/1k_images/client_data/training_data/data/final_render_853_y10.13_z29.95_pupil_diameter_4.04mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_853_y10.13_z29.95_pupil_diameter_4.04mm.jpg0853.jpg
dataset/1k_images/client_data/training_data/data/final_render_854_y0.75_z-5.07_pupil_diameter_3.88mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_854_y0.75_z-5.07_pupil_diameter_3.88mm.jpg0854.jpg
dataset/1k_images/client_data/training_data/data/final_render_855_y19.50_z29.17_pupil_diameter_2.08mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_855_y19.50_z29.17_pupil_diameter_2.08mm.jpg0855.jpg
dataset/1k_images/client_data/training_data/data/final_render_856_y-7.03_z20.69_pupil_diameter_4.68mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_856_y-7.03_z20.69_pupil_diameter_4.68mm.jpg0856.jpg
dataset/1k_images/client_data/training_data/data/final_render_857_y-6.45_z-18.99_pupil_diameter_3.01mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_857_y-6.45_z-18.99_pupil_diameter_3.01mm.jpg0857.jpg
dataset/1k_images/client_data/training_data/data/final_render_858_y-17.40_z-28.61_pupil_diameter_5.10mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_858_y-17.40_z-28.61_pupil_diameter_5.10mm.jpg0858.jpg
dataset/1k_images/client_data/training_data/data/final_render_859_y-29.34_z-4.80_pupil_diameter_3.89mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_859_y-29.34_z-4.80_pupil_diameter_3.89mm.jpg0859.jpg
dataset/1k_images/client_data/training_data/data/final_render_85_y11.22_z-13.99_pupil_diameter_2.57mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_85_y11.22_z-13.99_pupil_diameter_2.57mm.jpg0085.jpg
dataset/1k_images/client_data/training_data/data/final_render_860_y11.62_z7.91_pupil_diameter_7.42mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_860_y11.62_z7.91_pupil_diameter_7.42mm.jpg0860.jpg
dataset/1k_images/client_data/training_data/data/final_render_861_y-24.61_z26.94_pupil_diameter_4.02mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_861_y-24.61_z26.94_pupil_diameter_4.02mm.jpg0861.jpg
dataset/1k_images/client_data/training_data/data/final_render_862_y11.11_z-7.16_pupil_diameter_4.87mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_862_y11.11_z-7.16_pupil_diameter_4.87mm.jpg0862.jpg
dataset/1k_images/client_data/training_data/data/final_render_863_y15.62_z-24.56_pupil_diameter_4.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_863_y15.62_z-24.56_pupil_diameter_4.76mm.jpg0863.jpg
dataset/1k_images/client_data/training_data/data/final_render_864_y3.93_z22.55_pupil_diameter_4.76mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_864_y3.93_z22.55_pupil_diameter_4.76mm.jpg0864.jpg
dataset/1k_images/client_data/training_data/data/final_render_865_y2.01_z2.58_pupil_diameter_5.77mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_865_y2.01_z2.58_pupil_diameter_5.77mm.jpg0865.jpg
dataset/1k_images/client_data/training_data/data/final_render_866_y-24.25_z22.51_pupil_diameter_4.77mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_866_y-24.25_z22.51_pupil_diameter_4.77mm.jpg0866.jpg
dataset/1k_images/client_data/training_data/data/final_render_867_y14.77_z28.38_pupil_diameter_4.29mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_867_y14.77_z28.38_pupil_diameter_4.29mm.jpg0867.jpg
dataset/1k_images/client_data/training_data/data/final_render_868_y-8.35_z-25.61_pupil_diameter_7.37mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_868_y-8.35_z-25.61_pupil_diameter_7.37mm.jpg0868.jpg
dataset/1k_images/client_data/training_data/data/final_render_869_y-14.20_z-19.72_pupil_diameter_2.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_869_y-14.20_z-19.72_pupil_diameter_2.21mm.jpg0869.jpg
dataset/1k_images/client_data/training_data/data/final_render_86_y-29.12_z-24.05_pupil_diameter_3.72mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_86_y-29.12_z-24.05_pupil_diameter_3.72mm.jpg0086.jpg
dataset/1k_images/client_data/training_data/data/final_render_870_y-4.25_z-2.37_pupil_diameter_5.19mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_870_y-4.25_z-2.37_pupil_diameter_5.19mm.jpg0870.jpg
dataset/1k_images/client_data/training_data/data/final_render_871_y-13.98_z-12.59_pupil_diameter_7.25mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_871_y-13.98_z-12.59_pupil_diameter_7.25mm.jpg0871.jpg
dataset/1k_images/client_data/training_data/data/final_render_872_y-12.20_z-24.07_pupil_diameter_6.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_872_y-12.20_z-24.07_pupil_diameter_6.13mm.jpg0872.jpg
dataset/1k_images/client_data/training_data/data/final_render_873_y8.92_z13.83_pupil_diameter_6.82mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_873_y8.92_z13.83_pupil_diameter_6.82mm.jpg0873.jpg
dataset/1k_images/client_data/training_data/data/final_render_874_y19.12_z-26.42_pupil_diameter_7.58mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_874_y19.12_z-26.42_pupil_diameter_7.58mm.jpg0874.jpg
dataset/1k_images/client_data/training_data/data/final_render_875_y-13.78_z26.88_pupil_diameter_1.65mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_875_y-13.78_z26.88_pupil_diameter_1.65mm.jpg0875.jpg
dataset/1k_images/client_data/training_data/data/final_render_876_y11.92_z-16.59_pupil_diameter_4.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_876_y11.92_z-16.59_pupil_diameter_4.13mm.jpg0876.jpg
dataset/1k_images/client_data/training_data/data/final_render_877_y-27.35_z9.07_pupil_diameter_6.07mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_877_y-27.35_z9.07_pupil_diameter_6.07mm.jpg0877.jpg
dataset/1k_images/client_data/training_data/data/final_render_878_y-11.23_z-8.15_pupil_diameter_3.96mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_878_y-11.23_z-8.15_pupil_diameter_3.96mm.jpg0878.jpg
dataset/1k_images/client_data/training_data/data/final_render_879_y0.09_z7.56_pupil_diameter_2.98mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_879_y0.09_z7.56_pupil_diameter_2.98mm.jpg0879.jpg
dataset/1k_images/client_data/training_data/data/final_render_87_y-14.61_z20.36_pupil_diameter_7.21mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_87_y-14.61_z20.36_pupil_diameter_7.21mm.jpg0087.jpg
dataset/1k_images/client_data/training_data/data/final_render_880_y29.15_z-12.01_pupil_diameter_3.13mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_880_y29.15_z-12.01_pupil_diameter_3.13mm.jpg0880.jpg
dataset/1k_images/client_data/training_data/data/final_render_881_y-4.54_z11.71_pupil_diameter_7.40mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_881_y-4.54_z11.71_pupil_diameter_7.40mm.jpg0881.jpg
dataset/1k_images/client_data/training_data/data/final_render_882_y9.15_z25.73_pupil_diameter_3.36mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_882_y9.15_z25.73_pupil_diameter_3.36mm.jpg0882.jpg
dataset/1k_images/client_data/training_data/data/final_render_883_y-24.59_z-19.95_pupil_diameter_5.53mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_883_y-24.59_z-19.95_pupil_diameter_5.53mm.jpg0883.jpg
dataset/1k_images/client_data/training_data/data/final_render_884_y-18.80_z-1.31_pupil_diameter_3.53mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_884_y-18.80_z-1.31_pupil_diameter_3.53mm.jpg0884.jpg
dataset/1k_images/client_data/training_data/data/final_render_885_y-10.05_z-6.86_pupil_diameter_7.17mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_885_y-10.05_z-6.86_pupil_diameter_7.17mm.jpg0885.jpg
dataset/1k_images/client_data/training_data/data/final_render_886_y-21.35_z-12.43_pupil_diameter_6.83mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_886_y-21.35_z-12.43_pupil_diameter_6.83mm.jpg0886.jpg
dataset/1k_images/client_data/training_data/data/final_render_887_y-19.62_z-28.59_pupil_diameter_2.78mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_887_y-19.62_z-28.59_pupil_diameter_2.78mm.jpg0887.jpg
dataset/1k_images/client_data/training_data/data/final_render_888_y12.63_z1.88_pupil_diameter_7.15mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_888_y12.63_z1.88_pupil_diameter_7.15mm.jpg0888.jpg
dataset/1k_images/client_data/training_data/data/final_render_889_y-28.95_z-12.41_pupil_diameter_3.30mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_889_y-28.95_z-12.41_pupil_diameter_3.30mm.jpg0889.jpg
dataset/1k_images/client_data/training_data/data/final_render_88_y-9.30_z-10.22_pupil_diameter_2.40mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_88_y-9.30_z-10.22_pupil_diameter_2.40mm.jpg0088.jpg
dataset/1k_images/client_data/training_data/data/final_render_890_y-21.06_z25.78_pupil_diameter_4.88mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_890_y-21.06_z25.78_pupil_diameter_4.88mm.jpg0890.jpg
dataset/1k_images/client_data/training_data/data/final_render_891_y-24.41_z-11.98_pupil_diameter_1.19mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_891_y-24.41_z-11.98_pupil_diameter_1.19mm.jpg0891.jpg
dataset/1k_images/client_data/training_data/data/final_render_892_y1.93_z-11.80_pupil_diameter_2.62mm.png,dataset/1k_images/client_data/training_data/binary_mask/final_render_892_y1.93_z-11.80_pupil_diameter_2.62mm.jpg0892.jpg
